economy,series,Country,Series,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024,YR2025
DOM,NY.GDP.PCAP.KD,Dominican Republic,GDP per capita (constant 2015 US$),8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949,9168.45418897141,
DMA,NY.GDP.PCAP.KD,Dominica,GDP per capita (constant 2015 US$),8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042,9172.71049624795,
DJI,NY.GDP.PCAP.KD,Djibouti,GDP per capita (constant 2015 US$),2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3117.8155381531,3290.42482052598,
DNK,NY.GDP.PCAP.KD,Denmark,GDP per capita (constant 2015 US$),57114.6227336347,55934.5555945523,59312.8158043771,59108.7449374068,59026.9843650999,60772.8624276041,
CZE,NY.GDP.PCAP.KD,Czechia,GDP per capita (constant 2015 US$),20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20272.5874017334,20445.432830127,
CYP,NY.GDP.PCAP.KD,Cyprus,GDP per capita (constant 2015 US$),28167.16015625,26895.68359375,29517.072265625,31370.55078125,31884.84375,32617.216796875,
CUW,NY.GDP.PCAP.KD,Curacao,GDP per capita (constant 2015 US$),17980.5297947929,14849.9696941839,15625.4114231051,16772.8147195764,17326.9646862721,18044.7751865648,
CUB,NY.GDP.PCAP.KD,Cuba,GDP per capita (constant 2015 US$),8124.75282059108,7252.28811179844,7379.04275283674,7552.33152218842,7433.42885399674,7381.39774048869,
HRV,NY.GDP.PCAP.KD,Croatia,GDP per capita (constant 2015 US$),14641.663970693,13545.4881162417,15395.1287782758,16618.1111874724,17225.154484029,17854.2091012685,
CIV,NY.GDP.PCAP.KD,Cote d'Ivoire,GDP per capita (constant 2015 US$),2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2315.38147441648,2395.67689089222,
CRI,NY.GDP.PCAP.KD,Costa Rica,GDP per capita (constant 2015 US$),12877.650101079,12242.2098908533,13146.6927918465,13686.1614090822,14318.8389652137,14866.5823676109,
COG,NY.GDP.PCAP.KD,"Congo, Rep.",GDP per capita (constant 2015 US$),1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1679.58061097707,
COD,NY.GDP.PCAP.KD,"Congo, Dem. Rep.",GDP per capita (constant 2015 US$),482.524295129472,470.852950000929,485.160805929784,513.512704372167,539.45912637913,554.244129980766,
COM,NY.GDP.PCAP.KD,Comoros,GDP per capita (constant 2015 US$),1389.36430643805,1359.70624686714,1359.76242021159,1368.3741885336,1382.51308503106,1401.88898411553,
COL,NY.GDP.PCAP.KD,Colombia,GDP per capita (constant 2015 US$),6439.96359812647,5891.95523215403,6457.16921807086,6856.72590505374,6828.59753791113,6863.59563194342,
CHN,NY.GDP.PCAP.KD,China,GDP per capita (constant 2015 US$),10356.4804194995,10573.6420059282,11469.5707134928,11830.5983703496,12484.1578844175,13121.6769905565,
CHL,NY.GDP.PCAP.KD,Chile,GDP per capita (constant 2015 US$),13630.5935435578,12679.024004022,14051.4713630677,14283.1489501524,14280.3475638842,14579.4001071307,
CHI,NY.GDP.PCAP.KD,Channel Islands,GDP per capita (constant 2015 US$),64594.5213908684,58636.7036143365,64267.6930018122,67508.9385276664,69818.1528119104,,
TCD,NY.GDP.PCAP.KD,Chad,GDP per capita (constant 2015 US$),917.203710065059,884.980541933197,857.527630579087,862.60212817252,856.832488745342,849.707321000625,
CAF,NY.GDP.PCAP.KD,Central African Republic,GDP per capita (constant 2015 US$),401.82582161435,398.834274122139,396.020622931961,398.91539795642,397.467795750451,389.938307964229,
CYM,NY.GDP.PCAP.KD,Cayman Islands,GDP per capita (constant 2015 US$),80714.5721513481,75199.6446248648,77259.6331345061,80029.0319676823,83005.4838305223,,
CAN,NY.GDP.PCAP.KD,Canada,GDP per capita (constant 2015 US$),45100.2915069262,42366.1285377884,44639.193269037,45677.686578804,45048.2842408265,44413.3983847404,
CMR,NY.GDP.PCAP.KD,Cameroon,GDP per capita (constant 2015 US$),1470.31785276187,1434.51913723409,1443.57600237663,1458.66180431693,1468.17837007337,1480.73097431993,
KHM,NY.GDP.PCAP.KD,Cambodia,GDP per capita (constant 2015 US$),2008.32094006706,1908.63427518336,1938.76436741728,2011.27433313262,2085.05748462122,2182.71843902341,
CPV,NY.GDP.PCAP.KD,Cabo Verde,GDP per capita (constant 2015 US$),4115.90283469406,3255.93628984058,3471.6553421786,3997.76763250653,4168.67748407593,4448.96609078891,
BDI,NY.GDP.PCAP.KD,Burundi,GDP per capita (constant 2015 US$),270.411005710809,263.463876356897,264.682651664249,263.587550051638,264.843307950214,268.700857391724,
BFA,NY.GDP.PCAP.KD,Burkina Faso,GDP per capita (constant 2015 US$),717.021595096634,713.8421779224,745.472563435144,740.306319930259,745.405334618409,763.833733522408,
BGR,NY.GDP.PCAP.KD,Bulgaria,GDP per capita (constant 2015 US$),8626.13418680372,8440.08304721192,9161.47737990726,9597.86796406548,9787.26510772747,10126.8980075708,
BRN,NY.GDP.PCAP.KD,Brunei Darussalam,GDP per capita (constant 2015 US$),29996.2407223175,30015.9588506697,29256.1833678343,28549.1756060465,28645.9645396284,29563.8682753082,
VGB,NY.GDP.PCAP.KD,British Virgin Islands,GDP per capita (constant 2015 US$),,,,,,,
BRA,NY.GDP.PCAP.KD,Brazil,GDP per capita (constant 2015 US$),8771.43950372603,8435.01046209185,8799.22844579944,9032.08377657776,9288.02594608687,9566.74408628371,
BWA,NY.GDP.PCAP.KD,Botswana,GDP per capita (constant 2015 US$),6951.73189051146,6254.24806241091,6895.91184943107,7159.5860618268,7269.05170664457,6937.33180990267,
BIH,NY.GDP.PCAP.KD,Bosnia and Herzegovina,GDP per capita (constant 2015 US$),5583.29721276458,5490.75366635139,5995.54197590494,6327.16206849174,6493.32400514463,6730.26828824205,
BOL,NY.GDP.PCAP.KD,Bolivia,GDP per capita (constant 2015 US$),3207.3869521223,2765.0927177231,3011.55110807557,3088.24126155241,3122.77049447823,3045.61476602385,
BTN,NY.GDP.PCAP.KD,Bhutan,GDP per capita (constant 2015 US$),3467.38598979356,3092.12428399363,3206.20366997254,3349.73309632799,3480.51388574877,,
BMU,NY.GDP.PCAP.KD,Bermuda,GDP per capita (constant 2015 US$),106709.881238843,98999.5076617935,103134.729483915,109642.671877743,115124.71719745,122117.603586776,
BEN,NY.GDP.PCAP.KD,Benin,GDP per capita (constant 2015 US$),1114.17304526443,1126.65404122154,1176.37727637273,1218.49668929091,1263.62158336368,1324.78312597434,
BLZ,NY.GDP.PCAP.KD,Belize,GDP per capita (constant 2015 US$),5864.14611827109,5006.48453276935,5839.40157956017,6262.56088273674,6165.69414825936,6290.49294452749,
BEL,NY.GDP.PCAP.KD,Belgium,GDP per capita (constant 2015 US$),43006.4042308863,40769.0218072962,43140.9676652971,44486.7438563594,44866.1935177304,45045.6601021398,
BLR,NY.GDP.PCAP.KD,Belarus,GDP per capita (constant 2015 US$),6267.73508743505,6251.98898968645,6457.73053706343,6206.61909685419,6497.78450683592,6792.13183495565,
BRB,NY.GDP.PCAP.KD,Barbados,GDP per capita (constant 2015 US$),20494.3871602646,17519.837062872,17475.0281776857,20472.9494048647,21068.2610447067,21581.2171257633,
BGD,NY.GDP.PCAP.KD,Bangladesh,GDP per capita (constant 2015 US$),1564.20802445636,1604.6659234742,1702.08028414189,1804.3493461776,1885.37733613545,1941.27874360025,
BHR,NY.GDP.PCAP.KD,Bahrain,GDP per capita (constant 2015 US$),24873.6640060134,23586.9309581516,24086.7847803428,25234.40256182,25342.6226641572,25812.4504577306,
BHS,NY.GDP.PCAP.KD,"Bahamas, The",GDP per capita (constant 2015 US$),31117.6299132391,24791.6704945106,29114.0597726386,32186.4575039237,33009.645615121,33968.2032187918,
AZE,NY.GDP.PCAP.KD,Azerbaijan,GDP per capita (constant 2015 US$),5346.95318604114,5087.50022783627,5349.58226071425,5599.58524971025,5668.61021317029,5871.14373251952,
AUT,NY.GDP.PCAP.KD,Austria,GDP per capita (constant 2015 US$),46550.5622459492,43428.6983137234,45368.6434337368,47332.4240357971,46497.9114640341,45958.8250071261,
AUS,NY.GDP.PCAP.KD,Australia,GDP per capita (constant 2015 US$),59181.2997904131,58377.7670517802,59465.535671364,61200.4588964781,61869.082498576,61480.670710531,
ABW,NY.GDP.PCAP.KD,Aruba,GDP per capita (constant 2015 US$),29699.1805366222,22729.8897593533,26292.9179363154,29195.2670227422,31430.9353682253,33373.9174591266,
ARM,NY.GDP.PCAP.KD,Armenia,GDP per capita (constant 2015 US$),4343.45839583019,4032.09043454955,4264.79961505187,4791.00481712183,5197.23509013575,5378.31799981682,
ARG,NY.GDP.PCAP.KD,Argentina,GDP per capita (constant 2015 US$),12706.3978108968,11393.0505957877,12549.2811699342,13276.8232110189,12993.0928872416,12774.3506596628,
ATG,NY.GDP.PCAP.KD,Antigua and Barbuda,GDP per capita (constant 2015 US$),18525.2588907167,14950.8942397208,16084.7214406048,17456.8722243104,17789.4058123944,18350.185036972,
AGO,NY.GDP.PCAP.KD,Angola,GDP per capita (constant 2015 US$),3083.97534427357,2864.16146036893,2832.81777132286,2860.90251922246,2809.15727975557,2845.47779302975,
AND,NY.GDP.PCAP.KD,Andorra,GDP per capita (constant 2015 US$),39346.2935180487,34536.666145207,36929.0364995869,39780.4152991834,40227.2524257376,41034.5266723078,
ASM,NY.GDP.PCAP.KD,American Samoa,GDP per capita (constant 2015 US$),12524.0160252283,13194.274740128,13233.5784817341,13709.0974895473,,,
DZA,NY.GDP.PCAP.KD,Algeria,GDP per capita (constant 2015 US$),4672.66408678635,4363.68533767783,4456.74687637774,4544.46688060372,4660.40545687895,4765.72900168387,
ALB,NY.GDP.PCAP.KD,Albania,GDP per capita (constant 2015 US$),5072.43648354739,4980.61699524696,5511.75743402862,5867.65096230557,6198.17195301204,6549.23387415397,
AFG,NY.GDP.PCAP.KD,Afghanistan,GDP per capita (constant 2015 US$),557.861533207459,527.834554499306,408.625855217403,377.665627080705,378.06630312259,,
WLD,NY.GDP.PCAP.KD,World,GDP per capita (constant 2015 US$),10963.6816310515,10541.8118545305,11124.7495292116,11403.9410808157,11631.7164772209,11851.505171614,
UMC,NY.GDP.PCAP.KD,Upper middle income,GDP per capita (constant 2015 US$),8690.67729327633,8611.33439075379,9237.86507507475,9532.80274711637,9948.674954332,10332.0594464473,
TSS,NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD countries),GDP per capita (constant 2015 US$),1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075,
SSA,NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),GDP per capita (constant 2015 US$),1719.05269893256,1613.92902099825,1629.64361201344,1653.21688946605,1653.54090063039,1668.197792687,
SSF,NY.GDP.PCAP.KD,Sub-Saharan Africa,GDP per capita (constant 2015 US$),1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075,
TSA,NY.GDP.PCAP.KD,South Asia (IDA & IBRD),GDP per capita (constant 2015 US$),1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956,
SAS,NY.GDP.PCAP.KD,South Asia,GDP per capita (constant 2015 US$),1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956,
SST,NY.GDP.PCAP.KD,Small states,GDP per capita (constant 2015 US$),11201.6035626777,10330.2244204664,10966.3507528896,11659.648300767,12136.5395036554,12776.0630940034,
PRE,NY.GDP.PCAP.KD,Pre-demographic dividend,GDP per capita (constant 2015 US$),1505.95575412271,1406.48382617164,1402.70865652857,1431.65390893488,1429.95200849228,1440.28390969245,
PST,NY.GDP.PCAP.KD,Post-demographic dividend,GDP per capita (constant 2015 US$),43623.7992070046,41771.300719227,44164.1627392462,45364.5649508054,46034.0212973547,46567.2575677716,
PSS,NY.GDP.PCAP.KD,Pacific island small states,GDP per capita (constant 2015 US$),3969.06712487372,3525.38600970306,3390.86854398028,3635.62681471762,3839.58128039956,3921.37323131971,
OSS,NY.GDP.PCAP.KD,Other small states,GDP per capita (constant 2015 US$),11765.0274554195,10962.0788606767,11722.030338555,12081.4158837591,12349.4784075444,12597.7224556377,
OED,NY.GDP.PCAP.KD,OECD members,GDP per capita (constant 2015 US$),38062.9859938454,36444.6516392817,38552.7294071217,39550.448387956,40000.4208005086,40461.3496678975,
INX,NY.GDP.PCAP.KD,Not classified,GDP per capita (constant 2015 US$),,,,,,,
NAC,NY.GDP.PCAP.KD,North America,GDP per capita (constant 2015 US$),59158.7219278339,57470.4195194401,60824.7850729267,61993.4613265648,63053.7592640453,63990.5959352171,
MIC,NY.GDP.PCAP.KD,Middle income,GDP per capita (constant 2015 US$),5320.7385938622,5211.08110372645,5552.64149986245,5731.4739020229,5965.65860396171,6177.02279223057,
TMN,NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP per capita (constant 2015 US$),2954.09492790131,2828.39465134815,2900.57960405182,2975.47966425011,3009.34133947192,3029.88305321206,
MNA,NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP per capita (constant 2015 US$),2957.01658493792,2829.04712608404,2901.63413648526,2976.35590636317,3008.48699915159,3023.05283337065,
MEA,NY.GDP.PCAP.KD,"Middle East, North Africa, Afghanistan & Pakistan",GDP per capita (constant 2015 US$),5316.51746627674,5033.14208530647,5209.67271136343,5440.81530487828,5455.97429791083,5466.08902649321,
LMC,NY.GDP.PCAP.KD,Lower middle income,GDP per capita (constant 2015 US$),2133.36043908301,2021.05503375347,2125.14051338163,2230.23361306221,2335.33048087966,2425.46811159982,
LIC,NY.GDP.PCAP.KD,Low income,GDP per capita (constant 2015 US$),720.16386550217,691.991878569926,682.068551545596,686.608999787945,666.803267849144,663.92559694882,
LMY,NY.GDP.PCAP.KD,Low & middle income,GDP per capita (constant 2015 US$),4919.20859980592,4809.84896387149,5112.9703250261,5268.23590331493,5470.5324742774,5652.87507726956,
LDC,NY.GDP.PCAP.KD,Least developed countries: UN classification,GDP per capita (constant 2015 US$),1063.5016284707,1037.48119670683,1042.66310509177,1067.73895636262,1075.21265110133,1091.33824852468,
TLA,NY.GDP.PCAP.KD,Latin America & the Caribbean (IDA & IBRD countries),GDP per capita (constant 2015 US$),8303.9522722113,7684.38521376063,8192.97514505256,8477.18379868743,8612.78979317984,8746.2934214582,
LAC,NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),GDP per capita (constant 2015 US$),8275.309631343,7669.33977303708,8145.29208280277,8412.36598280101,8532.81169578021,8638.66600811342,
LCN,NY.GDP.PCAP.KD,Latin America & Caribbean,GDP per capita (constant 2015 US$),8447.24518593474,7812.42544444341,8316.14222192774,8604.53059795142,8737.77637787076,8873.03538905768,
LTE,NY.GDP.PCAP.KD,Late-demographic dividend,GDP per capita (constant 2015 US$),9886.07149064231,9878.28626310562,10610.1004840522,10941.5382468571,11413.7698244462,11914.0272194525,
IDA,NY.GDP.PCAP.KD,IDA total,GDP per capita (constant 2015 US$),1441.63139770219,1384.63983352976,1408.70089156521,1441.8927324741,1454.79918171861,1485.87854475786,
IDX,NY.GDP.PCAP.KD,IDA only,GDP per capita (constant 2015 US$),1126.69021132065,1096.83173371503,1111.69190494885,1134.36793858317,1145.56246386603,1171.26544835908,
IDB,NY.GDP.PCAP.KD,IDA blend,GDP per capita (constant 2015 US$),2023.85818922165,1918.37984704312,1960.8295587467,2014.88221922079,2032.83591744395,2076.03245502265,
IBT,NY.GDP.PCAP.KD,IDA & IBRD total,GDP per capita (constant 2015 US$),5093.37981842859,4971.5872211169,5284.67426657771,5436.74748762757,5638.70628095248,5826.39109857059,
IBD,NY.GDP.PCAP.KD,IBRD only,GDP per capita (constant 2015 US$),6411.71326335692,6286.40775617083,6728.66940868672,6949.77744058703,7249.2635017382,7523.39788740048,
HIC,NY.GDP.PCAP.KD,High income,GDP per capita (constant 2015 US$),39162.0349547886,37538.2523693096,39782.9398439558,40813.0270730428,41258.1342798368,41776.3359445332,
HPC,NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),GDP per capita (constant 2015 US$),973.374706001474,946.680806659878,961.96999346246,982.924394594556,991.01991315821,1015.32013675499,
FCS,NY.GDP.PCAP.KD,Fragile and conflict affected situations,GDP per capita (constant 2015 US$),1585.23602922322,1435.4620668369,1425.89864437684,1421.76860683137,1423.91012233176,1419.27637949231,
EUU,NY.GDP.PCAP.KD,European Union,GDP per capita (constant 2015 US$),33289.4352232777,31435.0353450837,33488.1142449396,34605.1747492534,34631.1439044457,34896.3710345937,
TEC,NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),GDP per capita (constant 2015 US$),8925.46203415138,8778.05956344465,9439.04843335798,9668.43621903069,10089.5680721267,10447.7265615175,
ECA,NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),GDP per capita (constant 2015 US$),7046.99611203784,7016.36291211506,7621.34511041877,7898.44899906048,8356.07726564962,8634.68709000162,
ECS,NY.GDP.PCAP.KD,Europe & Central Asia,GDP per capita (constant 2015 US$),24389.8062444924,23034.1354718301,24581.3075426451,25418.8606318264,25669.8654521598,25973.9053281236,
EMU,NY.GDP.PCAP.KD,Euro area,GDP per capita (constant 2015 US$),36891.7993038494,34608.4614772745,36812.8039945725,38051.0445374525,38060.382262715,38254.4232216366,
TEA,NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),GDP per capita (constant 2015 US$),8312.92246043013,8386.63950211,9005.72161441987,9303.52211202573,9774.45468650513,10242.3676287334,
EAP,NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),GDP per capita (constant 2015 US$),8220.71036562155,8293.69666986026,8905.88464694349,9200.23508783493,9665.75975299647,10128.2890911466,
EAS,NY.GDP.PCAP.KD,East Asia & Pacific,GDP per capita (constant 2015 US$),11328.7206349245,11276.053700591,11962.7375119887,12298.2762533191,12789.571638276,13252.7558734185,
EAR,NY.GDP.PCAP.KD,Early-demographic dividend,GDP per capita (constant 2015 US$),3480.18904220698,3290.1946903817,3500.20998909915,3669.67144770881,3793.52187314813,3887.67750781635,
CEB,NY.GDP.PCAP.KD,Central Europe and the Baltics,GDP per capita (constant 2015 US$),15024.0127296269,14621.1363727276,15739.1352320017,16397.2583916271,16494.8126887526,16856.766201271,
CSS,NY.GDP.PCAP.KD,Caribbean small states,GDP per capita (constant 2015 US$),13825.4223050228,12531.5018423504,13290.8289489771,15207.5837552377,16468.9430284866,18582.6849984925,
ARB,NY.GDP.PCAP.KD,Arab World,GDP per capita (constant 2015 US$),6367.60443969474,5904.57124162288,6073.56224152636,6351.57184174657,6311.42160022415,6282.0327428409,
AFW,NY.GDP.PCAP.KD,Africa Western and Central,GDP per capita (constant 2015 US$),1829.06806387649,1719.26150438049,1721.90947456022,1757.45658962159,1778.86434703356,1816.34604380299,
AFE,NY.GDP.PCAP.KD,Africa Eastern and Southern,GDP per capita (constant 2015 US$),1479.37238691603,1399.39849841898,1425.2090572764,1440.43036630175,1431.72178996886,1435.35627774336,
ZWE,SE.XPD.TOTL.GD.ZS,Zimbabwe,"Government expenditure on education, total (% of GDP)",,,,,0.384771297211919,,
ZMB,SE.XPD.TOTL.GD.ZS,Zambia,"Government expenditure on education, total (% of GDP)",4.4182401844799,3.94374100561712,3.11363465307753,3.65884092023983,4.07374933049157,,
YEM,SE.XPD.TOTL.GD.ZS,"Yemen, Rep.","Government expenditure on education, total (% of GDP)",,,,,,,
PSE,SE.XPD.TOTL.GD.ZS,West Bank and Gaza,"Government expenditure on education, total (% of GDP)",,,5.43442010879517,,,,
VIR,SE.XPD.TOTL.GD.ZS,Virgin Islands (U.S.),"Government expenditure on education, total (% of GDP)",,,,,,,
VNM,SE.XPD.TOTL.GD.ZS,Viet Nam,"Government expenditure on education, total (% of GDP)",3.08499832693462,3.21652900152514,2.94517488804327,2.88738689372749,,,
VEN,SE.XPD.TOTL.GD.ZS,"Venezuela, RB","Government expenditure on education, total (% of GDP)",,,,,0.0031300000846386,,
VUT,SE.XPD.TOTL.GD.ZS,Vanuatu,"Government expenditure on education, total (% of GDP)",1.77407002449036,2.17358994483948,10.1102406419734,10.7033456499063,7.58135986328125,,
UZB,SE.XPD.TOTL.GD.ZS,Uzbekistan,"Government expenditure on education, total (% of GDP)",6.29534678547216,4.44021987915039,4.13580989837646,5.23477171022152,5.47287597270024,,
URY,SE.XPD.TOTL.GD.ZS,Uruguay,"Government expenditure on education, total (% of GDP)",4.62833976745605,4.54292011260986,4.46065998077393,4.5073299407959,4.81125020980835,,
USA,SE.XPD.TOTL.GD.ZS,United States,"Government expenditure on education, total (% of GDP)",4.95746994018555,5.39531993865967,5.42038011550903,,,,
GBR,SE.XPD.TOTL.GD.ZS,United Kingdom,"Government expenditure on education, total (% of GDP)",5.26115989685059,5.43935012817383,5.90682983398438,,,,
ARE,SE.XPD.TOTL.GD.ZS,United Arab Emirates,"Government expenditure on education, total (% of GDP)",3.86020994186401,3.98417997360229,3.89403009414673,,,,
UKR,SE.XPD.TOTL.GD.ZS,Ukraine,"Government expenditure on education, total (% of GDP)",5.44129991531372,5.38231992721558,5.14011001586914,,,,
UGA,SE.XPD.TOTL.GD.ZS,Uganda,"Government expenditure on education, total (% of GDP)",2.30828081242322,2.57222181308255,2.63593612308533,2.56105027176925,,,
TUV,SE.XPD.TOTL.GD.ZS,Tuvalu,"Government expenditure on education, total (% of GDP)",,14.5482776139014,15.5155119679441,13.7621912480198,12.8456897735596,,
TCA,SE.XPD.TOTL.GD.ZS,Turks and Caicos Islands,"Government expenditure on education, total (% of GDP)",2.47054004669189,2.46213795190062,3.88573002815247,3.28261995315552,2.68765461969981,2.94998113247616,
TKM,SE.XPD.TOTL.GD.ZS,Turkmenistan,"Government expenditure on education, total (% of GDP)",3.12054991722107,3.76267004013061,3.8489100933075,3.58004999160767,2.71291995048523,,
TUR,SE.XPD.TOTL.GD.ZS,Turkiye,"Government expenditure on education, total (% of GDP)",4.44776010513306,4.03382015228271,3.53787994384766,3.09572005271912,,,
TUN,SE.XPD.TOTL.GD.ZS,Tunisia,"Government expenditure on education, total (% of GDP)",6.17373240410185,7.26507545467782,6.67984656240779,6.8049896073928,6.73398856321206,,
TTO,SE.XPD.TOTL.GD.ZS,Trinidad and Tobago,"Government expenditure on education, total (% of GDP)",3.55386116245268,4.2576699256897,3.00432991981506,2.67331004142761,3.01114988327026,,
TON,SE.XPD.TOTL.GD.ZS,Tonga,"Government expenditure on education, total (% of GDP)",4.86170396202671,5.04883511346915,5.162544372426,5.31016278046634,,,
TGO,SE.XPD.TOTL.GD.ZS,Togo,"Government expenditure on education, total (% of GDP)",4.20164196626882,4.08528017372931,4.22702442483079,3.77811083266775,4.14281885166484,,
TLS,SE.XPD.TOTL.GD.ZS,Timor-Leste,"Government expenditure on education, total (% of GDP)",4.17968913742937,3.65287360437751,2.97389404101318,,5.24052834781801,,
THA,SE.XPD.TOTL.GD.ZS,Thailand,"Government expenditure on education, total (% of GDP)",3.02221411183282,3.15314171737183,2.98212428478268,2.61187022798634,2.52122219628772,,
TZA,SE.XPD.TOTL.GD.ZS,Tanzania,"Government expenditure on education, total (% of GDP)",3.59683638888648,3.23097255920833,3.11515335288784,3.2382450375764,3.25853222146531,3.15504437906936,
TJK,SE.XPD.TOTL.GD.ZS,Tajikistan,"Government expenditure on education, total (% of GDP)",5.48427628435415,5.13516829187823,4.38253082077599,5.39829770599001,5.43682120015444,,
SYR,SE.XPD.TOTL.GD.ZS,Syrian Arab Republic,"Government expenditure on education, total (% of GDP)",,,,,,,
CHE,SE.XPD.TOTL.GD.ZS,Switzerland,"Government expenditure on education, total (% of GDP)",5.01438999176025,5.27676010131836,5.03708982467651,4.92419004440308,,,
SWE,SE.XPD.TOTL.GD.ZS,Sweden,"Government expenditure on education, total (% of GDP)",7.66306018829346,7.95333003997803,7.60224008560181,7.31909990310669,,,
SUR,SE.XPD.TOTL.GD.ZS,Suriname,"Government expenditure on education, total (% of GDP)",6.77857289012664,4.58425708265782,4.13154972947739,3.43460841988051,2.86623341491363,,
SDN,SE.XPD.TOTL.GD.ZS,Sudan,"Government expenditure on education, total (% of GDP)",,,,,,,
VCT,SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,"Government expenditure on education, total (% of GDP)",,5.46376310406546,,7.07575034584772,6.4582691706334,,
MAF,SE.XPD.TOTL.GD.ZS,St. Martin (French part),"Government expenditure on education, total (% of GDP)",,,,,,,
LCA,SE.XPD.TOTL.GD.ZS,St. Lucia,"Government expenditure on education, total (% of GDP)",3.27266001701355,3.61517000198364,5.86197746335882,4.64235019683838,2.74212002754211,3.84700018653403,
KNA,SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,"Government expenditure on education, total (% of GDP)",2.72889566429639,3.10568635584663,2.78379011154175,3.5579615526858,3.49726171629099,,
LKA,SE.XPD.TOTL.GD.ZS,Sri Lanka,"Government expenditure on education, total (% of GDP)",,1.55792392223723,1.50650579603928,1.20397218661186,1.82774571561927,,
ESP,SE.XPD.TOTL.GD.ZS,Spain,"Government expenditure on education, total (% of GDP)",4.20255994796753,4.85116004943848,4.81315994262695,4.58553981781006,,,
SSD,SE.XPD.TOTL.GD.ZS,South Sudan,"Government expenditure on education, total (% of GDP)",,,,,,,
ZAF,SE.XPD.TOTL.GD.ZS,South Africa,"Government expenditure on education, total (% of GDP)",5.9115800857544,6.17067003250122,6.5551700592041,6.15599012374878,6.12346982955933,6.02110004425049,
SOM,SE.XPD.TOTL.GD.ZS,"Somalia, Fed. Rep.","Government expenditure on education, total (% of GDP)",5.73281247182e-06,6.12054361034e-06,6.75308344309e-06,7.21674775437e-06,8.14262404011e-06,,
SLB,SE.XPD.TOTL.GD.ZS,Solomon Islands,"Government expenditure on education, total (% of GDP)",,9.64354620369343,8.33232704380039,8.48737829731105,8.29349080062944,,
SVN,SE.XPD.TOTL.GD.ZS,Slovenia,"Government expenditure on education, total (% of GDP)",4.93479013442993,5.41901016235352,5.39167022705078,5.28065013885498,,,
SVK,SE.XPD.TOTL.GD.ZS,Slovak Republic,"Government expenditure on education, total (% of GDP)",4.26779985427856,4.720290184021,4.71646976470947,4.65508985519409,,,
SXM,SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),"Government expenditure on education, total (% of GDP)",,,,4.27420508508285,3.92363832601723,,
SGP,SE.XPD.TOTL.GD.ZS,Singapore,"Government expenditure on education, total (% of GDP)",2.72951006889343,2.6869900226593,2.82470989227295,2.48891997337341,2.14826011657715,2.19099857819757,
SLE,SE.XPD.TOTL.GD.ZS,Sierra Leone,"Government expenditure on education, total (% of GDP)",4.65362977981567,5.35125017166138,5.59958982467651,4.91130018234253,2.62455277942046,,
SYC,SE.XPD.TOTL.GD.ZS,Seychelles,"Government expenditure on education, total (% of GDP)",3.5588555711461,4.18704837049316,4.86547351368626,3.65858904774836,4.45409960547034,,
SRB,SE.XPD.TOTL.GD.ZS,Serbia,"Government expenditure on education, total (% of GDP)",3.45865988731384,,3.14615988731384,3.08255004882812,3.40377998352051,,
SEN,SE.XPD.TOTL.GD.ZS,Senegal,"Government expenditure on education, total (% of GDP)",5.03527021408081,5.6869797706604,5.61201000213623,5.98753976821899,6.16277045366329,,
SAU,SE.XPD.TOTL.GD.ZS,Saudi Arabia,"Government expenditure on education, total (% of GDP)",,,,,5.11466979980469,,
STP,SE.XPD.TOTL.GD.ZS,Sao Tome and Principe,"Government expenditure on education, total (% of GDP)",6.10573891896978,5.02931173372591,5.53985041124283,5.19392101712613,5.0288576428727,,
SMR,SE.XPD.TOTL.GD.ZS,San Marino,"Government expenditure on education, total (% of GDP)",3.37969994544983,3.4246199131012,3.10892009735107,2.89753007888794,,,
